uid,isFraud
32421_237.0,0
32421_250.0,0
32421_286.0,0
32423_265.0,0
32425_358.0,0
32425_378.0,0
32428_369.0,0
3242_288.0,0
32430_341.0,0
32430_342.0,0
32430_343.0,1
32430_358.0,0
32431_373.0,0
32432_232.0,1
32432_285.0,0
32432_310.0,0
32432_375.0,0
32433_-56.0,0
32434_378.0,0
32435_295.0,0
32436_264.0,0
32437_382.0,0
32438_258.0,0
32438_385.0,0
32438_386.0,0
32438_395.0,0
32439_292.0,0
3243_391.0,0
32440_326.0,1
32440_386.0,1
32441_370.0,0
32442_129.0,0
32443_16.0,0
32443_220.0,0
32443_226.0,0
32443_245.0,0
32443_268.0,0
32443_5.0,0
32443_53.0,0
32446_119.0,0
32449_389.0,0
3244_337.0,0
32450_253.0,1
32450_254.0,1
32450_331.0,0
32451_386.0,0
32454_11.0,0
32454_379.0,0
32455_391.0,0
32456_22.0,0
32458_308.0,0
32459_321.0,0
3245_363.0,0
32460_125.0,0
32460_129.0,0
32460_187.0,0
32460_215.0,0
32460_219.0,0
32460_251.0,0
32460_345.0,0
32460_382.0,0
32460_387.0,0
32461_385.0,0
32463_357.0,0
32467_253.0,0
32468_371.0,0
32469_339.0,0
32469_381.0,1
3246_266.0,0
32471_179.0,0
32471_379.0,0
32473_-181.0,0
32473_-289.0,0
32473_-359.0,0
32473_-363.0,0
32473_-388.0,0
32473_-405.0,0
32473_219.0,0
32474_225.0,0
32474_350.0,0
32475_359.0,0
32476_154.0,0
32477_49.0,0
32479_-73.0,0
32479_213.0,0
32479_214.0,0
32479_223.0,0
32479_267.0,0
32479_270.0,0
32479_301.0,0
32479_322.0,0
32479_333.0,0
32479_377.0,0
32479_386.0,0
32479_388.0,0
32479_96.0,0
3247_-142.0,0
32480_213.0,0
32480_289.0,0
32480_312.0,0
32481_247.0,0
32481_250.0,0
32481_260.0,0
32481_264.0,0
32481_275.0,0
32483_-2.0,0
32483_-99.0,0
32483_217.0,1
32483_218.0,0
32483_224.0,0
32483_231.0,0
32483_240.0,0
32483_246.0,0
32483_258.0,0
32483_259.0,0
32483_265.0,1
32483_277.0,0
32483_3.0,0
32483_301.0,0
32483_323.0,0
32483_326.0,0
32483_332.0,0
32483_338.0,0
32483_348.0,0
32483_351.0,0
32483_357.0,0
32483_365.0,0
32483_366.0,0
32483_378.0,0
32483_379.0,0
32483_84.0,0
32483_89.0,0
32484_252.0,0
32484_355.0,0
32484_375.0,0
32484_380.0,0
32484_392.0,0
32485_147.0,0
32485_249.0,0
32485_314.0,0
32485_321.0,1
32486_247.0,0
32486_283.0,0
32488_171.0,0
32488_222.0,0
32488_240.0,0
32489_-261.0,0
32489_-328.0,0
32489_125.0,0
32489_214.0,0
32489_243.0,0
32489_248.0,0
32489_258.0,0
32489_300.0,0
32489_355.0,0
32490_220.0,0
32490_245.0,0
32490_273.0,0
32490_279.0,0
32490_286.0,0
32490_316.0,0
32490_322.0,0
32490_327.0,0
32490_334.0,0
32490_341.0,1
32490_352.0,0
32490_362.0,0
32490_364.0,0
32490_372.0,0
32490_374.0,0
32490_380.0,0
32490_388.0,1
32490_390.0,0
32490_72.0,0
32491_267.0,0
32491_277.0,0
32491_288.0,0
32491_364.0,0
32491_387.0,0
32492_-194.0,0
32492_-36.0,0
32492_103.0,0
32492_212.0,0
32492_216.0,0
32492_223.0,0
32492_238.0,1
32492_253.0,0
32492_260.0,0
32492_275.0,0
32492_277.0,0
32492_288.0,0
32492_290.0,0
32492_294.0,0
32492_303.0,1
32492_309.0,1
32492_321.0,0
32492_332.0,1
32492_335.0,0
32492_336.0,0
32492_353.0,0
32492_388.0,0
32492_393.0,0
32492_7.0,0
32494_-167.0,0
32494_186.0,0
32494_194.0,0
32494_229.0,0
32494_252.0,0
32494_261.0,0
32494_265.0,0
32494_281.0,0
32494_282.0,0
32494_296.0,0
32494_302.0,0
32494_307.0,0
32494_331.0,0
32494_338.0,0
32494_341.0,0
32494_361.0,0
32494_362.0,0
32494_392.0,0
32494_394.0,0
32494_62.0,0
32495_229.0,0
32495_287.0,0
32495_86.0,0
32496_101.0,0
32496_239.0,0
32496_251.0,0
32496_271.0,0
32496_290.0,0
32496_293.0,0
32496_302.0,0
32496_308.0,0
32496_313.0,0
32496_339.0,0
32496_341.0,0
32496_345.0,0
32496_353.0,0
32496_377.0,0
32496_382.0,0
32496_390.0,0
32496_64.0,0
32497_272.0,0
32498_120.0,0
32498_229.0,0
32499_209.0,0
32499_220.0,0
32499_23.0,0
32499_230.0,0
32499_236.0,0
32499_239.0,0
32499_240.0,0
32499_281.0,0
32499_284.0,0
32499_311.0,0
32499_331.0,0
32499_344.0,0
32499_347.0,0
32499_350.0,0
32499_369.0,0
32499_372.0,0
32499_390.0,0
324_225.0,0
32500_180.0,0
32500_205.0,0
32500_246.0,0
32500_259.0,0
32500_267.0,0
32500_293.0,0
32500_35.0,0
32500_350.0,0
32500_361.0,0
32501_151.0,0
32501_215.0,0
32501_219.0,0
32501_231.0,0
32501_247.0,0
32501_254.0,0
32501_276.0,0
32501_279.0,0
32501_283.0,0
32501_286.0,0
32501_306.0,0
32501_327.0,0
32501_356.0,1
32501_372.0,0
32501_384.0,0
32502_254.0,0
32502_272.0,0
32502_285.0,0
32502_344.0,0
32502_358.0,0
32502_367.0,0
32502_371.0,0
32502_380.0,0
32502_389.0,0
32502_82.0,0
32503_155.0,0
32503_180.0,0
32503_275.0,0
32503_29.0,0
32503_292.0,0
32503_303.0,0
32503_360.0,0
32503_365.0,0
32505_-14.0,0
32505_146.0,0
32505_208.0,0
32505_245.0,0
32506_180.0,0
32507_-153.0,0
32507_190.0,0
32507_227.0,0
32507_230.0,0
32507_289.0,0
32507_299.0,0
32507_313.0,0
32507_323.0,0
32507_325.0,0
32507_329.0,0
32508_290.0,0
32509_391.0,0
3250_242.0,0
32511_260.0,0
32512_-12.0,0
32512_111.0,0
32512_238.0,0
32512_239.0,0
32512_320.0,0
32512_324.0,0
32512_335.0,0
32512_355.0,0
32512_389.0,0
32513_-126.0,0
32513_375.0,0
32514_218.0,0
32514_231.0,0
32514_233.0,0
32514_235.0,0
32514_252.0,0
32514_273.0,0
32514_292.0,0
32514_301.0,0
32514_321.0,0
32514_326.0,0
32514_333.0,0
32514_338.0,0
32514_365.0,1
32514_372.0,0
32515_244.0,0
32515_273.0,0
32515_357.0,0
32517_214.0,0
32517_218.0,1
32517_294.0,0
32517_368.0,0
32517_371.0,0
32518_-105.0,0
32518_-153.0,0
32518_189.0,0
32518_208.0,0
32518_209.0,0
32518_213.0,0
32518_245.0,0
32518_302.0,0
32518_307.0,0
32518_314.0,0
32518_330.0,0
32518_360.0,1
32518_364.0,0
32518_373.0,0
32518_45.0,0
32519_234.0,0
32519_275.0,0
32519_325.0,0
3251_309.0,0
32520_229.0,0
32520_286.0,0
32521_119.0,0
32521_164.0,0
32521_256.0,0
32521_33.0,0
32521_395.0,0
32523_211.0,0
32523_246.0,0
32523_294.0,0
32523_373.0,0
32524_152.0,0
32524_213.0,0
32524_287.0,0
32524_288.0,0
32524_289.0,0
32524_326.0,0
32524_372.0,1
32525_167.0,0
32525_211.0,0
32525_306.0,0
32526_132.0,0
32526_260.0,0
32526_265.0,0
32526_332.0,0
32526_348.0,0
32526_365.0,0
32526_377.0,0
32526_394.0,0
32527_-20.0,0
32527_-3.0,0
32527_1.0,0
32527_204.0,0
32527_231.0,0
32527_249.0,0
32527_284.0,0
32527_331.0,0
32527_350.0,0
32527_359.0,0
32528_232.0,0
32528_260.0,0
32528_288.0,0
32528_323.0,0
32528_394.0,0
32529_161.0,0
3252_309.0,1
32530_384.0,0
32531_380.0,0
32533_270.0,1
32533_390.0,0
32534_195.0,0
32535_325.0,0
32535_384.0,0
32537_327.0,0
32538_387.0,0
3253_237.0,0
3253_385.0,0
32540_369.0,0
32541_289.0,0
32542_266.0,1
32544_-91.0,0
32545_-34.0,0
32547_280.0,0
32549_360.0,0
3254_387.0,0
32550_-83.0,0
32550_270.0,0
32550_389.0,0
32554_354.0,0
32558_-349.0,0
32558_-401.0,0
32559_383.0,0
3255_-154.0,1
3255_293.0,0
32560_242.0,0
32560_323.0,0
32563_266.0,0
32565_-328.0,0
32565_48.0,0
32567_259.0,0
32567_291.0,0
3256_281.0,0
3256_343.0,0
32573_348.0,0
32575_374.0,0
32577_-172.0,0
32577_-39.0,0
32577_-76.0,0
32577_181.0,0
32577_200.0,0
32577_213.0,0
32577_326.0,0
32577_344.0,0
32577_356.0,0
32577_366.0,0
32577_367.0,0
32577_374.0,0
32579_123.0,0
32584_219.0,0
32588_-234.0,0
32588_-297.0,0
32588_-329.0,0
32588_-363.0,0
32588_-382.0,0
32588_-406.0,0
32591_-187.0,0
32591_-247.0,0
32591_-381.0,0
32591_-415.0,0
32591_218.0,0
32591_323.0,0
32591_39.0,0
32592_226.0,0
32592_311.0,0
32592_337.0,0
32592_339.0,0
32592_367.0,0
32592_386.0,0
32592_387.0,0
32592_390.0,0
32593_379.0,0
32597_285.0,0
32597_340.0,1
32598_204.0,0
32598_270.0,0
32598_352.0,0
32599_337.0,0
32600_-160.0,0
32600_-327.0,0
32600_338.0,0
32602_103.0,0
32602_21.0,0
32602_228.0,0
32602_233.0,0
32602_286.0,1
32602_296.0,0
32603_365.0,1
32604_387.0,0
32605_-177.0,0
32605_377.0,0
32606_286.0,1
32607_232.0,0
32607_242.0,0
32607_353.0,0
32607_92.0,0
32608_237.0,0
32608_345.0,0
32608_385.0,0
32609_350.0,1
3260_19.0,0
32610_264.0,0
32610_283.0,0
32611_289.0,0
32613_267.0,0
32614_36.0,0
32615_389.0,0
32619_362.0,0
3261_147.0,0
32620_231.0,0
32621_137.0,0
32621_221.0,0
32621_260.0,1
32621_272.0,1
32621_312.0,0
32621_324.0,0
32621_327.0,1
32621_360.0,0
32621_37.0,0
32621_374.0,1
32622_368.0,0
32623_275.0,0
32625_260.0,0
32626_236.0,0
32627_330.0,0
32628_268.0,0
32629_382.0,0
3262_228.0,0
32630_343.0,0
32631_234.0,0
32632_313.0,0
32632_383.0,0
32633_354.0,1
32636_341.0,0
32637_199.0,0
32637_265.0,0
32637_301.0,0
32639_309.0,0
32640_-117.0,0
32640_-271.0,0
32640_286.0,0
32641_270.0,0
32642_168.0,0
32642_275.0,0
32643_-235.0,0
32643_313.0,0
32644_278.0,0
32645_-171.0,0
32646_353.0,0
32647_262.0,0
32648_-78.0,0
32649_386.0,0
32650_110.0,0
32650_216.0,0
32650_315.0,0
32652_391.0,0
32653_197.0,0
32653_266.0,0
32654_246.0,0
32654_390.0,0
32655_358.0,0
32656_275.0,0
32657_271.0,0
32657_356.0,0
32659_327.0,0
3265_344.0,1
32662_249.0,0
32662_270.0,0
32662_278.0,0
32662_338.0,0
32662_350.0,0
32662_373.0,0
32662_374.0,0
32662_382.0,0
32662_384.0,0
32663_-11.0,0
32663_-218.0,0
32663_-238.0,0
32663_-271.0,0
32663_-298.0,0
32663_-309.0,0
32663_-31.0,0
32663_-310.0,0
32663_-322.0,0
32663_-337.0,0
32663_-372.0,0
32663_-389.0,0
32663_-390.0,0
32663_-393.0,0
32663_-400.0,0
32663_-43.0,0
32663_-7.0,0
32663_-91.0,0
32663_121.0,0
32663_142.0,0
32663_143.0,0
32663_159.0,0
32663_161.0,0
32663_168.0,0
32663_182.0,0
32663_185.0,1
32663_197.0,0
32663_203.0,0
32663_205.0,0
32663_206.0,0
32663_217.0,0
32663_218.0,0
32663_223.0,0
32663_224.0,0
32663_23.0,0
32663_230.0,0
32663_231.0,0
32663_233.0,0
32663_236.0,0
32663_239.0,0
32663_240.0,0
32663_244.0,0
32663_247.0,0
32663_249.0,0
32663_250.0,0
32663_252.0,0
32663_254.0,0
32663_255.0,0
32663_260.0,0
32663_263.0,0
32663_264.0,0
32663_265.0,0
32663_268.0,0
32663_270.0,0
32663_272.0,0
32663_274.0,0
32663_277.0,0
32663_280.0,0
32663_281.0,0
32663_29.0,0
32663_291.0,0
32663_295.0,0
32663_296.0,0
32663_299.0,0
32663_300.0,0
32663_301.0,0
32663_303.0,0
32663_305.0,0
32663_310.0,0
32663_313.0,0
32663_315.0,0
32663_316.0,0
32663_317.0,0
32663_318.0,0
32663_321.0,0
32663_323.0,0
32663_331.0,0
32663_333.0,0
32663_335.0,0
32663_336.0,0
32663_337.0,0
32663_342.0,0
32663_344.0,0
32663_347.0,0
32663_348.0,0
32663_350.0,0
32663_356.0,0
32663_357.0,0
32663_358.0,0
32663_359.0,1
32663_360.0,0
32663_362.0,0
32663_363.0,0
32663_367.0,0
32663_370.0,0
32663_372.0,0
32663_373.0,0
32663_374.0,0
32663_376.0,0
32663_381.0,0
32663_383.0,0
32663_386.0,0
32663_388.0,0
32663_389.0,0
32663_39.0,0
32666_-149.0,0
32669_277.0,0
3266_344.0,0
32670_-106.0,0
32670_-149.0,0
32670_-285.0,0
32670_-335.0,0
32670_-9.0,0
32670_115.0,0
32670_180.0,0
32670_190.0,1
32670_193.0,0
32670_224.0,0
32670_225.0,0
32670_229.0,0
32670_232.0,0
32670_237.0,0
32670_256.0,0
32670_277.0,0
32670_296.0,0
32670_314.0,0
32670_326.0,0
32670_335.0,0
32670_341.0,0
32670_359.0,0
32670_366.0,0
32670_373.0,0
32670_379.0,0
32670_391.0,0
32670_392.0,0
32670_393.0,0
32671_295.0,0
32671_386.0,0
32674_293.0,0
32674_302.0,0
32674_314.0,0
32674_391.0,0
32674_4.0,0
32675_306.0,1
32676_217.0,0
32677_362.0,0
32677_4.0,0
32679_325.0,0
32679_348.0,0
32679_390.0,0
3267_233.0,0
32681_-3.0,0
32682_354.0,0
32683_249.0,0
32685_313.0,0
32686_251.0,0
32687_278.0,0
32688_354.0,0
32690_238.0,0
32691_378.0,0
32692_286.0,0
32695_389.0,0
32697_393.0,0
32699_299.0,0
326_307.0,0
32700_278.0,0
32702_94.0,0
32703_283.0,0
32704_363.0,0
32705_332.0,0
32705_395.0,0
32707_293.0,0
32708_315.0,0
32709_260.0,0
3270_187.0,0
32710_260.0,0
32711_295.0,0
32716_273.0,0
32716_274.0,0
32716_284.0,0
32716_297.0,1
32716_299.0,1
32716_304.0,1
32716_369.0,1
32719_232.0,0
32721_270.0,0
32724_243.0,0
32724_248.0,0
32724_316.0,0
32724_372.0,0
32724_381.0,0
32725_332.0,0
32725_380.0,0
32726_371.0,1
32727_295.0,0
32727_385.0,0
32728_286.0,0
32728_382.0,0
32729_288.0,0
32729_344.0,0
32730_216.0,0
32730_236.0,0
32730_279.0,1
32730_371.0,0
32730_390.0,0
32731_272.0,0
32732_-239.0,0
32732_-253.0,0
32732_-267.0,0
32732_-281.0,0
32732_-295.0,0
32732_-302.0,0
32732_-309.0,0
32732_-323.0,0
32732_-337.0,0
32732_-351.0,0
32732_-365.0,0
32732_-379.0,0
32732_-393.0,0
32732_-407.0,0
32732_-421.0,0
32732_22.0,0
32733_-119.0,0
32733_-240.0,0
32733_-253.0,0
32733_223.0,0
32733_224.0,0
32733_287.0,0
32733_357.0,0
32733_360.0,0
32733_363.0,0
32735_22.0,0
32736_134.0,0
3273_240.0,0
32740_394.0,0
32741_385.0,0
32744_359.0,0
32747_373.0,0
32748_-247.0,0
32748_-288.0,0
32748_-294.0,0
32748_-319.0,0
32748_-343.0,0
32748_-365.0,0
32748_-389.0,0
32749_-181.0,0
32749_241.0,0
32749_393.0,0
3274_-19.0,0
3274_195.0,0
3274_266.0,0
3274_284.0,0
3274_303.0,0
3274_362.0,1
3274_48.0,0
3274_85.0,0
32750_378.0,0
32751_386.0,0
32754_353.0,0
32755_283.0,0
32756_-136.0,0
32757_230.0,1
32757_263.0,0
32757_320.0,0
32758_-102.0,0
32758_-174.0,0
32758_368.0,0
3275_329.0,0
32766_395.0,0
32768_-173.0,0
32768_117.0,0
32768_206.0,0
32768_357.0,0
32768_360.0,0
32768_372.0,0
32768_84.0,0
3276_227.0,0
32770_216.0,0
32771_-18.0,0
32771_267.0,0
32771_370.0,0
32772_-86.0,0
32772_356.0,0
32773_-230.0,0
32773_-260.0,0
32773_-277.0,0
32773_-285.0,0
32773_-318.0,0
32773_-353.0,0
32773_-386.0,0
32773_289.0,0
32776_259.0,0
32779_330.0,0
32779_384.0,0
32780_389.0,0
32781_171.0,0
32784_-241.0,0
32784_-347.0,0
32784_188.0,0
32784_284.0,0
32784_303.0,0
32784_332.0,0
32784_353.0,0
32785_330.0,1
32786_270.0,0
32787_278.0,1
32788_250.0,0
32789_25.0,0
3278_-42.0,0
3278_212.0,0
3278_312.0,0
3278_314.0,0
3278_334.0,0
3278_381.0,0
3278_388.0,0
3278_95.0,0
32791_-255.0,0
32791_-275.0,0
32792_-324.0,0
32792_-360.0,0
32792_-385.0,0
32793_-21.0,0
32793_289.0,1
32795_330.0,0
32796_236.0,0
32798_246.0,0
3279_389.0,0
32802_358.0,0
32805_235.0,0
32805_291.0,0
32806_7.0,0
32807_326.0,0
32808_327.0,0
32809_-308.0,0
32809_-384.0,0
32809_-398.0,0
32809_123.0,0
32809_182.0,0
32809_260.0,0
32809_319.0,0
32809_337.0,0
32809_386.0,0
3280_230.0,0
3280_365.0,0
3280_378.0,0
32811_232.0,0
32814_-194.0,0
32814_-212.0,0
32814_-234.0,0
32814_-282.0,0
32814_-347.0,0
32814_148.0,0
32814_169.0,0
32814_179.0,0
32814_223.0,0
32814_241.0,0
32814_258.0,0
32814_260.0,0
32814_278.0,0
32814_308.0,0
32814_313.0,0
32814_340.0,0
32814_394.0,0
32816_214.0,0
32816_365.0,0
32817_385.0,0
32819_377.0,0
3281_353.0,0
32820_-89.0,0
32821_389.0,1
32822_201.0,0
32822_220.0,0
32822_225.0,0
32822_278.0,0
32822_295.0,0
32822_355.0,1
32822_386.0,0
32822_388.0,0
32822_389.0,0
32823_48.0,0
32824_356.0,0
32825_223.0,0
32826_382.0,0
32827_386.0,0
32828_176.0,0
32828_273.0,0
32828_275.0,0
32828_385.0,0
32829_-20.0,1
32829_-21.0,0
32829_-87.0,0
32829_219.0,0
32829_220.0,0
32829_224.0,0
32829_226.0,0
32829_240.0,0
32829_264.0,1
32829_283.0,0
32829_301.0,0
32829_306.0,1
32829_316.0,0
32829_321.0,1
32829_344.0,1
32829_347.0,0
32829_350.0,1
32829_352.0,0
32829_354.0,0
32829_375.0,0
32829_376.0,1
32829_384.0,1
32829_394.0,0
3282_306.0,0
32830_226.0,0
32831_370.0,0
32832_-211.0,0
32833_166.0,0
32833_25.0,0
32833_326.0,0
32833_362.0,0
32834_123.0,0
32835_-162.0,0
32835_241.0,0
32835_242.0,0
32835_285.0,0
32835_304.0,0
3283_-3.0,0
3283_250.0,1
32841_314.0,0
32842_365.0,0
32844_384.0,0
32846_358.0,0
32848_392.0,0
32849_-3.0,0
32849_369.0,0
32849_375.0,1
3284_280.0,0
32850_239.0,1
32852_246.0,0
32852_298.0,0
32852_383.0,1
32854_-15.0,0
32854_228.0,0
32854_382.0,0
32855_383.0,0
32858_313.0,0
32859_266.0,0
32860_-48.0,0
32864_386.0,0
32866_244.0,0
32868_341.0,0
3286_321.0,0
32870_308.0,0
32872_126.0,0
32872_332.0,0
32874_332.0,0
32875_299.0,0
32875_337.0,0
32875_372.0,0
32878_388.0,0
3287_213.0,1
3287_233.0,0
32880_-393.0,0
32881_-354.0,0
32881_-376.0,0
32881_-393.0,0
32881_308.0,0
32884_191.0,0
32884_223.0,0
32886_383.0,0
32887_272.0,0
32889_316.0,0
3288_277.0,0
32890_272.0,0
32894_358.0,0
32896_221.0,0
32897_215.0,0
32897_249.0,0
32897_375.0,0
32899_350.0,0
3289_-292.0,0
328_246.0,0
32901_258.0,0
32902_229.0,0
32903_270.0,0
32904_291.0,0
32906_252.0,0
32909_310.0,0
32910_354.0,0
32911_-8.0,0
32913_386.0,0
32919_240.0,0
3291_363.0,0
32920_-360.0,0
32920_387.0,0
32921_353.0,0
32925_242.0,0
32925_250.0,0
32926_378.0,0
32930_360.0,0
32931_360.0,0
32933_306.0,0
32934_198.0,0
32934_214.0,0
32934_230.0,0
32934_242.0,0
32934_254.0,0
32934_263.0,1
32934_272.0,0
32934_288.0,0
32934_355.0,1
32934_384.0,1
32934_394.0,0
32935_-120.0,0
32935_-232.0,0
32935_-309.0,0
32935_-331.0,0
32935_-364.0,0
32935_-382.0,0
32935_-413.0,0
32935_165.0,0
32935_238.0,0
32935_253.0,0
32935_305.0,0
32935_345.0,0
32935_382.0,0
32936_258.0,0
32937_-308.0,0
32937_213.0,0
32937_263.0,0
32937_381.0,0
32938_-48.0,0
32938_181.0,0
32938_240.0,0
32938_272.0,0
32938_356.0,0
32938_385.0,0
3293_384.0,0
32941_198.0,0
32941_211.0,0
32941_237.0,0
32941_277.0,0
32942_24.0,0
32942_25.0,0
32942_250.0,1
32942_258.0,0
32942_326.0,0
32942_382.0,0
32943_227.0,1
32943_271.0,0
32943_323.0,1
32944_-394.0,0
32944_-9.0,0
32944_358.0,0
32944_374.0,0
32944_389.0,0
32944_95.0,0
32945_-346.0,0
32945_-370.0,0
32945_274.0,1
32945_283.0,0
32945_363.0,0
32945_384.0,0
32945_385.0,0
32945_390.0,0
32946_247.0,0
32946_29.0,0
32946_344.0,0
32946_389.0,1
32947_-10.0,0
32947_-101.0,0
32947_-108.0,0
32947_-112.0,0
32947_-113.0,0
32947_-114.0,0
32947_-118.0,0
32947_-12.0,0
32947_-121.0,0
32947_-125.0,0
32947_-128.0,0
32947_-129.0,0
32947_-13.0,0
32947_-145.0,0
32947_-150.0,0
32947_-152.0,0
32947_-153.0,0
32947_-155.0,0
32947_-158.0,0
32947_-159.0,0
32947_-164.0,0
32947_-167.0,0
32947_-168.0,0
32947_-172.0,0
32947_-174.0,0
32947_-177.0,0
32947_-180.0,0
32947_-192.0,0
32947_-197.0,0
32947_-205.0,0
32947_-211.0,0
32947_-212.0,0
32947_-214.0,0
32947_-215.0,0
32947_-219.0,0
32947_-222.0,0
32947_-226.0,0
32947_-227.0,0
32947_-228.0,0
32947_-231.0,0
32947_-232.0,0
32947_-236.0,0
32947_-237.0,0
32947_-238.0,0
32947_-239.0,0
32947_-242.0,0
32947_-244.0,0
32947_-248.0,0
32947_-250.0,0
32947_-251.0,0
32947_-252.0,0
32947_-255.0,0
32947_-258.0,0
32947_-263.0,0
32947_-264.0,0
32947_-267.0,0
32947_-268.0,0
32947_-27.0,0
32947_-270.0,0
32947_-271.0,0
32947_-272.0,0
32947_-274.0,0
32947_-278.0,0
32947_-279.0,0
32947_-280.0,0
32947_-285.0,0
32947_-286.0,0
32947_-291.0,0
32947_-293.0,0
32947_-295.0,0
32947_-297.0,0
32947_-298.0,0
32947_-299.0,0
32947_-30.0,0
32947_-300.0,0
32947_-303.0,0
32947_-305.0,0
32947_-306.0,0
32947_-308.0,0
32947_-31.0,0
32947_-310.0,0
32947_-312.0,0
32947_-313.0,0
32947_-317.0,0
32947_-318.0,0
32947_-320.0,0
32947_-322.0,0
32947_-324.0,0
32947_-325.0,0
32947_-326.0,0
32947_-327.0,0
32947_-328.0,0
32947_-333.0,0
32947_-334.0,0
32947_-335.0,0
32947_-336.0,0
32947_-342.0,0
32947_-343.0,0
32947_-345.0,0
32947_-350.0,0
32947_-351.0,0
32947_-352.0,0
32947_-353.0,0
32947_-356.0,0
32947_-357.0,0
32947_-359.0,0
32947_-364.0,0
32947_-367.0,0
32947_-369.0,0
32947_-370.0,0
32947_-371.0,0
32947_-373.0,0
32947_-374.0,0
32947_-375.0,0
32947_-376.0,0
32947_-378.0,0
32947_-380.0,0
32947_-386.0,0
32947_-388.0,0
32947_-392.0,0
32947_-393.0,0
32947_-395.0,0
32947_-400.0,0
32947_-402.0,0
32947_-406.0,0
32947_-41.0,0
32947_-410.0,0
32947_-415.0,0
32947_-51.0,0
32947_-57.0,0
32947_-65.0,0
32947_-66.0,0
32947_-70.0,0
32947_-72.0,0
32947_-88.0,0
32947_-91.0,0
32947_-97.0,0
32947_100.0,0
32947_102.0,0
32947_104.0,0
32947_105.0,0
32947_110.0,0
32947_111.0,0
32947_115.0,0
32947_118.0,0
32947_119.0,0
32947_123.0,0
32947_124.0,0
32947_126.0,0
32947_132.0,0
32947_133.0,0
32947_140.0,0
32947_144.0,0
32947_145.0,0
32947_149.0,0
32947_151.0,0
32947_152.0,0
32947_154.0,0
32947_161.0,0
32947_163.0,1
32947_170.0,0
32947_171.0,0
32947_172.0,0
32947_177.0,0
32947_180.0,0
32947_183.0,0
32947_185.0,0
32947_187.0,0
32947_188.0,0
32947_189.0,0
32947_190.0,1
32947_191.0,0
32947_192.0,0
32947_193.0,0
32947_194.0,0
32947_196.0,0
32947_199.0,0
32947_2.0,0
32947_200.0,0
32947_201.0,0
32947_202.0,0
32947_205.0,0
32947_210.0,0
32947_211.0,0
32947_212.0,1
32947_213.0,0
32947_215.0,0
32947_216.0,0
32947_218.0,0
32947_219.0,0
32947_220.0,0
32947_221.0,0
32947_222.0,0
32947_223.0,0
32947_224.0,0
32947_225.0,0
32947_226.0,0
32947_227.0,0
32947_229.0,0
32947_230.0,0
32947_234.0,0
32947_235.0,1
32947_236.0,0
32947_237.0,0
32947_238.0,0
32947_239.0,0
32947_24.0,0
32947_240.0,0
32947_241.0,0
32947_242.0,0
32947_243.0,0
32947_244.0,0
32947_245.0,0
32947_246.0,0
32947_247.0,0
32947_248.0,0
32947_249.0,0
32947_25.0,0
32947_250.0,0
32947_251.0,0
32947_253.0,0
32947_254.0,0
32947_255.0,0
32947_256.0,0
32947_257.0,0
32947_258.0,0
32947_259.0,0
32947_260.0,0
32947_262.0,0
32947_263.0,0
32947_264.0,0
32947_265.0,1
32947_267.0,0
32947_268.0,0
32947_269.0,0
32947_27.0,0
32947_270.0,0
32947_271.0,0
32947_272.0,0
32947_273.0,0
32947_274.0,0
32947_275.0,0
32947_276.0,0
32947_277.0,0
32947_278.0,0
32947_279.0,0
32947_281.0,0
32947_282.0,0
32947_283.0,0
32947_288.0,0
32947_289.0,0
32947_290.0,0
32947_291.0,0
32947_292.0,0
32947_293.0,0
32947_294.0,0
32947_295.0,0
32947_296.0,0
32947_297.0,0
32947_298.0,0
32947_299.0,0
32947_3.0,0
32947_301.0,0
32947_302.0,0
32947_303.0,0
32947_304.0,0
32947_305.0,0
32947_306.0,0
32947_307.0,0
32947_308.0,0
32947_309.0,0
32947_311.0,0
32947_312.0,0
32947_313.0,1
32947_314.0,1
32947_315.0,0
32947_316.0,0
32947_317.0,0
32947_318.0,0
32947_319.0,0
32947_32.0,0
32947_320.0,1
32947_322.0,0
32947_323.0,0
32947_324.0,0
32947_325.0,0
32947_326.0,0
32947_327.0,0
32947_328.0,0
32947_330.0,0
32947_331.0,0
32947_332.0,0
32947_333.0,0
32947_334.0,0
32947_335.0,0
32947_336.0,0
32947_337.0,0
32947_338.0,0
32947_339.0,0
32947_34.0,0
32947_340.0,0
32947_341.0,0
32947_342.0,0
32947_343.0,0
32947_344.0,0
32947_345.0,0
32947_347.0,0
32947_348.0,0
32947_350.0,0
32947_351.0,0
32947_352.0,0
32947_353.0,0
32947_354.0,0
32947_356.0,0
32947_357.0,0
32947_358.0,0
32947_359.0,0
32947_360.0,0
32947_361.0,0
32947_362.0,0
32947_363.0,0
32947_364.0,0
32947_365.0,0
32947_366.0,0
32947_367.0,1
32947_368.0,0
32947_369.0,0
32947_370.0,0
32947_371.0,0
32947_372.0,0
32947_373.0,0
32947_374.0,1
32947_375.0,0
32947_376.0,0
32947_377.0,0
32947_378.0,0
32947_379.0,0
32947_380.0,0
32947_381.0,0
32947_382.0,0
32947_383.0,0
32947_384.0,0
32947_385.0,0
32947_386.0,0
32947_387.0,1
32947_388.0,0
32947_389.0,0
32947_390.0,1
32947_391.0,0
32947_392.0,0
32947_393.0,0
32947_394.0,0
